R	5A1_2A1	6A1_2A1	2B1_5A1	2B1_6A1	7B1_2A1	7B1_2B1	2B2_5A1	2B2_6A1	7B2_2A1	7B2_2B2	7A2_2B1	7A2_2B2
2.54	10343.646174205554	10393.262803821373	10320.228231196263	10369.844860812082	10514.171377489998	10490.753434480706	10320.27651560327	10369.893145219088	10514.16918274197	10490.799524139686	10387.909817615917	10387.958102022923
2.56	10387.363325777871	10413.915366519592	10365.854812042264	10392.406852783985	10554.379129714274	10532.870615978667	10365.859201513405	10392.411242255126	10554.376934966233	10532.872810701767	10430.101620497357	10430.106009968498
2.59	10447.510348135955	10450.47325564595	10427.2418660455	10430.204773555495	10612.724265352881	10592.455783262427	10427.246255541584	10430.209163051579	10612.72207060484	10592.457978010469	10489.862367474692	10489.866756970776
2.61	10471.31676124908	10490.942182662533	10451.037305418417	10470.66272683187	10650.33782746359	10630.058371632927	10451.0416949145	10470.667116327953	10650.335632715549	10630.06056638097	10527.594445854847	10527.598835350931
2.63	10495.99887813197	10530.184246522243	10475.208046431915	10509.393414822189	10686.954974712207	10666.164143012153	10475.212435903042	10509.397804293316	10686.954974712207	10666.16853248328	10563.834096789738	10563.838486260865
2.66	10534.202826991634	10586.867959191237	10511.94151527679	10564.606647476394	10740.102951106572	10717.841639391729	10511.945904747918	10564.611036947521	10740.10075635853	10717.843834114814	10615.702536099168	10615.706925570295
2.68	10560.162286211402	10623.182231459694	10536.689474550993	10599.709419799285	10774.303682708181	10750.830871047772	10536.693864022134	10599.713809270426	10774.30148796014	10750.833065770872	10648.80808927663	10648.812478747772
2.71	10599.553592813143	10675.845168961168	10573.817997693957	10650.109573841983	10824.1375922054	10798.401997086214	10573.82238719004	10650.113963338066	10824.135397457358	10798.404191834255	10696.532847578157	10696.53723707424
2.73	10625.894937917576	10709.723272825315	10598.54620426074	10682.374539168479	10856.336715165511	10828.987981508675	10598.550593756823	10682.378928664562	10856.33452041747	10828.990176256717	10727.20442709935	10727.208816595434
2.76	10665.284049721362	10758.808773814395	10635.448668530124	10728.973392623157	10903.185769672316	10873.350388481078	10635.453058026207	10728.97778211924	10903.183574924275	10873.35258322912	10771.66559765875	10771.669987154834
2.79	10704.315417943784	10805.938755870855	10672.0263103639	10773.649648290972	10948.3909592188	10916.101851638916	10672.030699859984	10773.654037787055	10948.388764495714	10916.104046411914	10814.485097955956	10814.48948745204
2.82	10742.806878572272	10851.242709004335	10708.182560948058	10816.618391380121	10992.048852618958	10957.424534994745	10708.184755671144	10816.620586103207	10992.046657870917	10957.424534969789	10855.838507759414	10855.8407024825
2.85	10780.644304758607	10894.83695476121	10743.851577791473	10858.044227794075	11034.253823963707	10997.461096996572	10743.853772539514	10858.046422542116	11034.251629215665	10997.461096996572	10895.868485517116	10895.870680265158
2.88	10817.748685723025	10936.826840972586	10778.991660806132	10898.069816055693	11075.084884132608	11036.327859215715	10778.993855554174	10898.072010803735	11075.082689384566	11036.327859215715	10934.695742296477	10934.697937044519
2.91	10854.071736983635	10977.306741729393	10813.572083519422	10936.807088265181	11114.61445973617	11074.114806271959	10813.574278267464	10936.809283013223	11114.612264988129	11074.114806271959	10972.408067994169	10972.41026274221
2.94	10889.580537369766	11016.36005738232	10847.566508954886	10974.34602896744	11152.906198442637	11110.892170027757	10847.568703702927	10974.348223715482	11152.904003694595	11110.892170027757	11009.077889170818	11009.08008391886
2.97	10924.424329623434	11054.226015293185	10881.025416292512	11010.827101962263	11190.179574831549	11146.780661500627	10881.027611040554	11010.829296710304	11190.177380083507	11146.780661500627	11044.830306389893	11044.832501137935
3.01	10969.34420214915	11102.484096944507	10924.56698812134	11057.706882916696	11237.891164669767	11193.113950641957	10924.569182869382	11057.709077664738	11237.891164669767	11193.116145389999	11090.930952413531	11090.933147161573
3.04	11002.04811675947	11137.255462562709	10956.469820345432	11091.677166148671	11272.4123292109	11226.834032796862	10956.472015093474	11091.679360896713	11272.410134462858	11226.834032796862	11124.442533679205	11124.444728427246
3.08	11044.34307272399	11181.80881246498	10998.005394086576	11135.471133827567	11316.825215363293	11270.48753672588	10998.007588834618	11135.473328575608	11316.823020615251	11270.48753672588	11167.775604618786	11167.777799366828
3.12	11085.154380160544	11224.397864417493	11038.362389027941	11177.60587328489	11359.466941218896	11312.674950086293	11038.364583775983	11177.608068032932	11359.466941218896	11312.677144834335	11209.59649535577	11209.598690103812
3.16	11124.493012834238	11265.101629274868	11077.51666304085	11218.125279481479	11400.401154445935	11353.424804652546	11077.51666304085	11218.125279481479	11400.401154445935	11353.424804652546	11249.933737614658	11249.933737614658
3.2	11162.383112973548	11304.007896958748	11115.400178936034	11257.024962921234	11439.68711321654	11392.704179179025	11115.402373659119	11257.02715764432	11439.689307964596	11392.708568650167	11288.756604922877	11288.758799645962
3.24	11198.8334594958	11341.175925541495	11152.100726535355	11294.44319258105	11477.370907189703	11430.638174229258	11152.102921283396	11294.445387329091	11477.373101937745	11430.642563725341	11326.19019781897	11326.192392567013
3.28	11233.857220964084	11376.673752187417	11187.598553206233	11330.415084429565	11513.503015520473	11467.244347762622	11187.600747954275	11330.417279177607	11513.505210268515	11467.248737258706	11362.254269010358	11362.2564637584
3.33	11275.693474937332	11418.760207237734	11230.161268207201	11373.228000507603	11556.528821983826	11510.996615253694	11230.161268207201	11373.228000507603	11556.531016731868	11510.998810001736	11405.273491254557	11405.273491254557
3.37	11307.62264411297	11450.667428982866	11262.797145678167	11405.841930548064	11589.289800018276	11544.464301583474	11262.797145678167	11405.841930548064	11589.291994766318	11544.466496331515	11438.106895899502	11438.106895899502
3.42	11345.653208002157	11488.425844314566	11301.832903371716	11444.605539684126	11628.220209880717	11584.399905250277	11301.832903371716	11444.605539684126	11628.22240462876	11584.402099998319	11477.19971699221	11477.19971699221
3.47	11381.629489346757	11523.890749764832	11338.917531603744	11481.17879202182	11664.955873448693	11622.24391570568	11338.919726351785	11481.180986769861	11664.955873448693	11622.246110453721	11514.141686701376	11514.143881449418
3.53	11422.166453527665	11563.538841687754	11380.815238472249	11522.187626632338	11706.225882901432	11664.874667846016	11380.819627968332	11522.192016128422	11706.225882901432	11664.8790573421	11555.611418026252	11555.615807522336
3.58	11453.85639534147	11594.282847844413	11413.707901289366	11554.13435379231	11738.381110925664	11698.23261687356	11413.707901289366	11554.13435379231	11738.381110925664	11698.23261687356	11587.942225793988	11587.942225793988
3.64	11489.33446925503	11628.404568566446	11450.68718166533	11589.757280976744	11774.221317991527	11735.574030401825	11450.693765909455	11589.76386522087	11774.221317991527	11735.58061464595	11623.982154781872	11623.988739025997
3.7	11522.211768860798	11659.703845578275	11485.120556384645	11622.612633102122	11807.232497103047	11770.141284626894	11485.120556384645	11622.612633102122	11807.230302355005	11770.139089878852	11657.179887327176	11657.179887327176
3.77	11557.380383550073	11692.778672308123	11521.95498351466	11657.35327227271	11842.218947879577	11806.793547844165	11521.95498351466	11657.35327227271	11842.218947879577	11806.793547844165	11692.161948582667	11692.161948582667
3.83	11584.942007592239	11718.329908716623	11550.945387408734	11684.333288533118	11869.26480650637	11835.268186322864	11550.945387408734	11684.333288533118	11869.26480650637	11835.268186322864	11719.16171757545	11719.16171757545
3.9	11614.184807311423	11745.022413233164	11581.794741396501	11712.632347318242	11897.427791062655	11865.037725147733	11581.794741396501	11712.632347318242	11897.427791062655	11865.037725147733	11747.188627803087	11747.188627803087
3.98	11644.013604258551	11771.666633317756	11613.357387923723	11741.010416982928	11925.206694961278	11894.55047862645	11613.359582671765	11741.01261173097	11925.206694961278	11894.552673374492	11774.743667601128	11774.74586234917
4.06	11670.253991003017	11794.452489390256	11641.217497474921	11765.41599586216	11948.291036542782	11919.254543014686	11641.217497474921	11765.41599586216	11948.291036542782	11919.254543014686	11797.628287310508	11797.628287310508
4.14	11693.169337160027	11813.665298521315	11665.625271077239	11786.121232438527	11966.650089359566	11939.106023276778	11665.625271077239	11786.121232438527	11966.650089359566	11939.106023276778	11815.943445141529	11815.943445141529
4.23	11715.301158840244	11831.370316895918	11689.286830944417	11805.35598900009	11981.567779942707	11955.55345204688	11689.286830944417	11805.35598900009	11981.567779942707	11955.55345204688	11831.243021609349	11831.243021609349
4.32	11733.914802205225	11845.302566407074	11709.27438548523	11820.66214968708	11990.342375649401	11965.701958929407	11709.27438548523	11820.66214968708	11990.342375649401	11965.701958929407	11841.110600967193	11841.110600967193
4.42	11750.906528040374	11856.844737197825	11727.615880317666	11833.554089475118	11993.028745130781	11969.738097408073	11727.618075040766	11833.556284198217	11993.028745130781	11969.740292131173	11846.081701362811	11846.083896085911
4.53	11765.580601815527	11865.294510443971	11743.650696805373	11843.364605433817	11988.114708159279	11966.184803149124	11743.576075421879	11843.289984050323	11988.114708159279	11966.11018176563	11844.995301930845	11844.920680547351
4.64	11776.710160298942	11870.032967721912	11755.87104416694	11849.19385158991	11976.748117062118	11955.909000930114	11755.873238914966	11849.196046337936	11976.748117062118	11955.911195678142	11838.088435309997	11838.090630058025
4.76	11785.546208925836	11871.80412799376	11765.598159799862	11851.856078867786	11959.7190805352	11939.771031409226	11765.598159799862	11851.856078867786	11959.7190805352	11939.771031409226	11825.598134139	11825.598134139
4.89	11791.882441480193	11870.47411172885	11772.80570662787	11851.397376876528	11938.739500653333	11919.662765801011	11772.807901375912	11851.39957162457	11938.739500653333	11919.664960549053	11808.386933649454	11808.389128397495
5.03	11795.80006361453	11866.271172548746	11777.467347774262	11847.938456708478	11915.995344743715	11897.662628903447	11777.467347774262	11847.938456708478	11915.993149995673	11897.660434155405	11787.659749592684	11787.659749592684
5.19	11797.610729326174	11859.010951817647	11779.93204787816	11841.332270369632	11892.02213090421	11874.343449456195	11779.93204787816	11841.332270369632	11892.019936156168	11874.341254708153	11781.209390215052	11781.209390215052
5.35	11797.533913194638	11850.236356110952	11780.349049656637	11833.051492572951	11871.255441407659	11854.070577869657	11780.35124440468	11833.053687320993	11871.255441407659	11854.0727726177	11782.249699963111	11782.251894711153
5.54	11795.92077468196	11838.839038566162	11779.28240298199	11822.200666866192	11850.708226565519	11834.06985486555	11779.284597730031	11822.202861614234	11850.708226565519	11834.072049613591	11781.949019730993	11781.951214479035
5.74	11793.48680100072	11827.083977365124	11777.14472006174	11810.741896426145	11833.720890176526	11817.378809237547	11777.14472006174	11810.741896426145	11833.720890176526	11817.378809237547	11780.717767053065	11780.717767053065
5.96	11790.651188802265	11815.074325640846	11774.557114167357	11798.980251005938	11819.04242693026	11802.948352295352	11774.557114167357	11798.980251005938	11819.04242693026	11802.948352295352	11778.940022537092	11778.940022537092
6.21	11787.609270437635	11803.13490575408	11771.686386025176	11787.21202134162	11806.179018891693	11790.256134479234	11771.688580773218	11787.214216089662	11806.179018891693	11790.258329227276	11776.841845081595	11776.844039829637
6.5	11784.578325788272	11791.812209592768	11768.776152443228	11776.010036247724	11794.955086292422	11779.152912947378	11768.77834719127	11776.012230995766	11794.955086292422	11779.15510769542	11774.627346079724	11774.629540827766
6.82	11781.911709039254	11782.267257947446	11766.184157052732	11766.539705960924	11785.956626485146	11770.229074498624	11766.186351800774	11766.541900708966	11785.956626485146	11770.231269246666	11772.58403727533	11772.586232023372
7.19	11774.447376865108	11779.61161491368	11758.759330318382	11763.923568366954	11778.76444284353	11763.076396296805	11758.759330318382	11763.923568366954	11778.766637591572	11763.078591044847	11770.749229360197	11770.749229360197
7.62	11768.587404261387	11777.781196494616	11752.908136681872	11762.1019289151	11775.625955639945	11759.94668806043	11752.908136681872	11762.1019289151	11775.625955639945	11759.94668806043	11765.01216252202	11765.01216252202
8.14	11764.54248681551	11776.409480066824	11748.861024487953	11760.728017739268	11773.521193940323	11757.839731612767	11748.861024487953	11760.728017739268	11773.521193940323	11757.839731612767	11760.714849275973	11760.714849275973
8.76	11764.669782102079	11772.97689685032	11748.981735530397	11757.288850278637	11772.276772774145	11756.588726202463	11748.983930278438	11757.291045026679	11772.276772774145	11756.590920950504	11758.144801340954	11758.146996088995
9.55	11764.29228573844	11771.638101593227	11748.597654947589	11755.943470802376	11771.616154137766	11755.921523346915	11748.59984969563	11755.945665550418	11771.616154137766	11755.923718094957	11756.797227116665	11756.799421864707
10.56	11764.162795703829	11771.100388772305	11748.465970164936	11755.403563233413	11771.354979320502	11755.65815378161	11748.465970164936	11755.403563233413	11771.354979320502	11755.65815378161	11756.274877507065	11756.274877507065
11.96	11764.138653500326	11770.951146005304	11748.441827961433	11755.25432046641	11771.284747458034	11755.587921919141	11748.444022709475	11755.256515214453	11771.284747458034	11755.590116667183	11756.138803228328	11756.14099797637
14.03	11764.13645875227	11770.9270038018	11748.439633213377	11755.230178262907	11771.273773717825	11755.576948178932	11748.439633213377	11755.230178262907	11771.273773717825	11755.576948178932	11756.121245268936	11756.121245268936
17.58	11764.136458727327	11770.9270038018	11748.439633188435	11755.230178262907	11771.271578969783	11755.57475343089	11748.439633188435	11755.230178262907	11771.273773717825	11755.576948178932	11756.121245243994	11756.121245243994
25.83	11764.136458752284	11770.927003801815	11748.43743846535	11755.22798351488	11771.27377371784	11755.574753430905	11748.439633213391	11755.230178262922	11771.271578969798	11755.574753430905	11756.12124526895	11756.123440016992
