R	1B1_3A1	3B1_1A1	3B1_1B1	1B2_3A1	3B2_1A1	3B2_1B2	1A2_3B1	1A2_3B2	2A2_3B1	2A2_3B2
3.7	2053.1566319565027	2112.0307014488353	2074.068174699016	2053.1566319565027	2112.0285067007935	2074.065979950974	2112.0307014488353	2112.0285067007935	2059.258026670068	2059.255831922026
3.77	2053.457312213577	2111.2866824367957	2075.395996215899	2053.457312213577	2111.282292940712	2075.391606719815	2111.2866824367957	2111.282292940712	2061.5208101039025	2061.516420607819
3.83	2053.4880386611912	2110.3341625604808	2076.221220830601	2053.4880386611912	2110.329773064397	2076.2168313345173	2110.3341625604808	2110.329773064397	2063.1317538935255	2063.127364397442
3.9	2053.356353853582	2109.0985203864693	2077.0266926879704	2053.356353853582	2109.0963256384275	2077.0244979399286	2109.0985203864693	2109.0963256384275	2064.8282927569235	2064.8260980088817
3.98	2052.9854417340684	2107.5687822244654	2077.761932707843	2052.9854417340684	2107.5665874764236	2077.759737959801	2107.5687822244654	2107.5665874764236	2066.5314158894034	2066.5292211413616
4.06	2052.4411446690065	2105.9490594426898	2078.3084245458886	2052.4411446690065	2105.9446699715627	2078.3040350747615	2105.9490594426898	2105.9446699715627	2067.988727440912	2067.984337969785
4.14	2051.7541890561406	2104.2788575308223	2078.6881156575837	2051.7541890561406	2104.2744680347387	2078.6837261615	2104.2788575308223	2104.2744680347387	2069.215590647713	2069.211201151629
4.23	2050.8565378309286	2102.3694282321812	2078.9339272385696	2050.8565378309286	2102.3672334841394	2078.931732490528	2102.3694282321812	2102.3672334841394	2070.3371059734927	2070.334911225451
4.32	2049.888654718321	2100.486335910042	2079.028301329483	2049.888654718321	2100.481946413958	2079.0239118333993	2100.486335910042	2100.481946413958	2071.221588735396	2071.2171992393123
4.42	2048.7539708793483	2098.449611349788	2078.980016922491	2048.7539708793483	2098.4452218537044	2078.9756274264073	2098.449611349788	2098.4452218537044	2071.9546340072266	2071.950244511143
4.53	2047.5051602420426	2096.2109701194568	2078.780295000455	2047.3998124109203	2096.228528103791	2078.6925051536673	2096.2109701194568	2096.228528103791	2072.46820462466	2072.4857626089943
4.64	2046.1597807408398	2094.1325453713653	2078.380851181355	2046.1597807408398	2094.1303506233235	2078.378656433313	2094.1325453713653	2094.1303506233235	2072.782053369956	2072.779858621914
4.76	2044.7200271736656	2092.161663202438	2077.8585015468125	2044.7200271736656	2092.159468454396	2077.8563067987707	2092.161663202438	2092.159468454396	2072.806195573474	2072.804000825432
4.89	2043.359284461112	2090.2083389928885	2077.3185939528776	2043.359284461112	2090.2061442448467	2077.3163992048358	2090.2083389928885	2090.2061442448467	2072.790832337181	2072.7886375891394
5.03	2042.0073207407404	2088.3559731183486	2076.7040650004055	2042.0073207407404	2088.353778370307	2076.7018702523637	2088.3559731183486	2088.353778370307	2072.6306158798834	2072.6284211318416
5.19	2040.6114620844892	2086.529944170441	2075.9929671840364	2040.6114620844892	2086.5277494473557	2075.990772460951	2086.529944170441	2086.5277494473557	2072.3277408747817	2072.3255461516965
5.35	2039.3802094315179	2084.9782585529756	2075.306011621069	2039.3802094315179	2084.976063804934	2075.3038168730272	2084.9782585529756	2084.976063804934	2071.9524392591848	2071.950244511143
5.54	2038.0918933294597	2083.220266769378	2074.445671062669	2038.0918933294597	2083.2180720213364	2074.4434763146273	2083.220266769378	2083.2180720213364	2071.4147264382627	2071.412531690221
5.74	2036.9396515311237	2081.942924432471	2073.7587154747453	2036.9396515311237	2081.9407296844292	2073.7565207267035	2081.942924432471	2081.9407296844292	2070.9384664876125	2070.9362717395707
5.96	2035.9981053700321	2080.8411617642123	2073.11565479773	2035.9981053700321	2080.8389670161705	2073.113460049688	2080.8411617642123	2080.8389670161705	2070.4578170159366	2070.455622267895
6.21	2035.150933299883	2079.921563058597	2072.547215504237	2035.150933299883	2079.919368310555	2072.5450207561953	2079.921563058597	2079.919368310555	2070.014478260957	2070.012283512915
6.5	2034.4332512643305	2079.151207119983	2072.035839609889	2034.4332512643305	2079.1490123719414	2072.0336448618473	2079.151207119983	2079.1490123719414	2069.5952817344514	2069.5930869864096
6.82	2033.9087069066882	2078.587157322545	2071.6363957907743	2033.9087069066882	2078.584962574503	2071.6342010427325	2078.587157322545	2078.584962574503	2069.252901314496	2069.250706566454
7.19	2033.5180420548131	2078.194297722628	2071.3379102817707	2033.5180420548131	2078.1921029745863	2071.335715533729	2078.194297722628	2078.1921029745863	2068.98953174919	2068.9873370011483
7.62	2033.2458934973256	2077.941901922459	2071.133798888608	2033.2458934973256	2077.939707174417	2071.131604140566	2077.941901922459	2077.939707174417	2068.80078359232	2068.798588844278
8.14	2033.0768980478751	2077.797048676497	2071.006503602024	2033.0768980478751	2077.7948539284553	2071.0043088539824	2077.797048676497	2077.7948539284553	2068.680072524905	2068.677877776863
8.76	2032.991302949129	2077.729011512187	2070.9406612106977	2032.991302949129	2077.726816764145	2070.938466462656	2077.729011512187	2077.726816764145	2068.614230133593	2068.6120353855513
9.55	2032.9561870054167	2077.7048693086836	2070.9143242591526	2032.9561870054167	2077.7026745606418	2070.912129511111	2077.7048693086836	2077.7026745606418	2068.5878931820334	2068.5856984339916
10.56	2032.9474080132495	2077.698285064558	2070.9055452669854	2032.9474080132495	2077.6960903165163	2070.9033505189436	2077.698285064558	2077.6960903165163	2068.5791141898662	2068.5769194418244
11.96	2032.9452132652077	2077.698285064558	2070.9055452669854	2032.9474080132495	2077.6960903165163	2070.9055452669854	2077.698285064558	2077.6960903165163	2068.579114189881	2068.576919441839
14.03	2032.947408013264	2077.7004798126145	2070.907740015042	2032.947408013264	2077.6982850895147	2070.905545291942	2077.7004798126145	2077.6982850895147	2068.579114189881	2068.576919466781
17.58	2032.9496027612913	2077.7004798375565	2070.9077400399838	2032.9496027612913	2077.6982850895147	2070.905545291942	2077.7004798375565	2077.6982850895147	2068.5813089628646	2068.5791142148228
25.83	2032.9452132652077	2077.7026745606418	2070.909934763069	2032.9452132652077	2077.7004798126	2070.9077400150272	2077.7026745606418	2077.7004798126	2068.5813089379226	2068.579114189881
