R	8B1_7A1	8B1_8A1	9B1_8B1	8B2_7A1	8B2_8A1	9B2_8B2	8A2_9B1	8A2_9B2	9A2_8B1	9A2_8B2
Intensities	1.5905824412226454e-06	4.731655463576046e-06	6.4245935459947e-05	1.5905824412226454e-06	4.731655463576046e-06	6.4245935459947e-05	1.5694971618481006e-06	1.5694971618481006e-06	1.5974493879076443e-06	1.5974493879076443e-06
2.12	271.10164721934416	1237.6086595970264	1019.9863954767352	271.10164721934416	1237.6086595970264	1019.9863954767352	876.9262473955023	876.9262473955023	1240.176512759048	1240.176512759048
2.13	361.7578378932958	1241.5987083668442	1025.3547449184698	361.7578378932958	1241.5987083668442	1025.3547449184698	882.0663432156289	882.0663432156289	1244.162172057724	1244.162172057724
2.15	520.9252290477743	1051.8980066430668	915.7161934830947	520.9252290477743	1051.8980066430668	915.7139987350529	892.6845258296235	892.6823310815817	1131.6046080232773	1131.6046080232773
2.16	419.3940704635752	1069.2957605664124	857.436900235829	419.3940704635752	1069.2957605664124	857.4347054877871	858.6747371578822	858.6725424098404	1071.7889923698822	1071.7889923698822
2.17	365.2277317765984	948.7493200500758	708.3236418729794	365.2277317765984	948.7493200500758	708.3236418729794	709.8380168236472	709.8380168236472	930.9235906080576	930.9235906080576
2.19	422.1967614913301	889.1005050981039	682.1512922429392	422.1967614913301	889.1005050981039	682.1490974948974	684.1155901926977	684.1133954446559	891.5805684133375	891.5805684133375
2.2	413.21585964343103	830.1474247511505	624.9364509721927	413.2180543914583	830.1496194991778	624.9386457202199	627.1860659177619	627.1860659177619	832.623098595257	832.6252933432843
2.22	381.6532130912383	715.6628734836413	514.079815322184	381.6532130912383	715.6628734836413	514.079815322184	516.9900489291031	516.9900489291031	718.1341578316642	718.1341578316642
2.23	359.62015497304674	660.5264569609571	460.83088061772287	359.6223497211031	660.5286517090135	460.8330753657792	464.12958430354774	464.12958430354774	662.9933517879545	662.9955465360108
2.25	305.2497048929217	555.165466064238	359.38312238422805	305.2497048929217	555.165466064238	359.38092763618624	363.6102037678211	363.6080090197793	557.6257766720519	557.6257766720519
2.26	274.0908916559274	505.1340294179827	311.37304706194845	274.0908916559274	505.1340294179827	311.37304706194845	316.15978874688153	316.15978874688153	507.58995052971295	507.58995052971295
2.28	207.06114493039786	410.72482258798846	221.14483193162596	207.06333967843966	410.72701733603026	221.14702667966776	227.2813425889035	227.2813425889035	413.1719647075661	413.1741594556079
2.3	137.645708930635	324.20792342587083	139.01084113925754	137.645708930635	324.20792342587083	139.00864639121573	146.87242240943306	146.87022766139125	326.64848130132305	326.64848130132305
2.31	103.28476087174204	284.07698733314464	101.15805171665852	103.28476087174204	284.07698733314464	101.15805171665852	110.02043727014097	110.02043727014097	286.4890135339665	286.4890135339665
2.33	37.60258834554406	210.84708228209638	33.49621802936599	37.60258834554406	210.84708228209638	33.49621802936599	44.00466331618372	44.00466331618372	213.25252423879283	213.25252423879283
2.35	6.766402821071097	176.35883893661958	34.94036109260924	6.766402821071097	176.35883893661958	34.94036109260924	17.641370756275137	17.641370756275137	178.7598913722759	178.7598913722759
2.36	4.5694617785775336	173.41129463796096	60.93932575217332	4.5694617785775336	173.41129463796096	60.93932575217332	19.096487559741945	19.096487559741945	175.79478913919593	175.79478913919593
2.38	0.42578079558734316	168.56090533469978	108.62896810997336	0.42578079558734316	168.56090533469978	108.62896810997336	23.78227090963628	23.78227090963628	170.89172588294605	170.89172588294605
2.4	6.735676398398937	164.00241727137472	148.4109395636042	6.735676398398937	164.00241727137472	148.4109395636042	29.49300079626846	29.49300079626846	166.32884834849392	166.32884834849392
2.42	14.11880294495495	159.56244550245174	180.1579448015109	14.11880294495495	159.56244550245174	180.1579448015109	35.598785005902755	35.598785005902755	161.88448710844386	161.88448710844386
2.44	22.24814322659222	155.24976904508367	204.55693941167556	22.24814322659222	155.24976904508367	204.55693941167556	47.00707626597432	47.00707626597432	162.98844449980243	162.98844449980243
2.46	30.913001631066436	151.0314666287013	222.64164889795939	30.913001631066436	151.0314666287013	222.64164889795939	69.31447763976757	69.31447763976757	175.64554637220863	175.64554637220863
2.48	39.957551147192135	146.88559087272733	235.6169890367164	39.95535639915033	146.88778562076914	235.6191837847582	86.38521437945019	86.38521437945019	183.9219346728205	183.9241294208623
2.5	49.11842218476522	142.93724229074724	244.6242278611171	49.11842218476522	142.93724229074724	244.6242278611171	99.3451912819146	99.3451912819146	188.97424067110114	188.97424067110114
