R	10B1_7A1	10B1_8A1	10B1_9B1	10B2_7A1	10B2_8A1	10B2_9B2	9A2_10B1	9A2_10B2	10A2_9B1	10A2_9B2
2.31	487.1019938347599	306.3097673733573	489.22870298984344	487.1019938347599	306.3097673733573	489.22870298984344	303.89774117253546	303.89774117253546	429.7576625044312	429.7576625044312
2.33	486.50721758972213	313.2627236531698	490.6135879059002	486.50721758972213	313.2627236531698	490.6135879059002	310.85728169647336	310.85728169647336	433.20560893228685	433.20560893228685
2.35	492.07748370151967	322.4850475859712	463.9035254299815	492.07748370151967	322.4850475859712	463.9035254299815	320.0839951503149	320.0839951503149	409.3882220789528	409.3882220789528
2.36	496.90153605323576	328.05970319385233	440.53167207964	496.90153605323576	328.05970319385233	440.53167207964	325.67620869261737	325.67620869261737	387.8050869847939	387.8050869847939
2.38	510.4014205496351	341.41473441934795	401.3466716440744	510.4014205496351	341.41473441934795	401.3466716440744	339.0839138711017	339.0839138711017	352.88447859960434	352.88447859960434
2.4	528.7253573977505	357.9872637279768	373.57874143574736	528.7253573977505	357.9872637279768	373.57874143574736	355.6608326508576	355.6608326508576	330.11398571349855	330.11398571349855
2.42	551.3531917609944	377.6719433135877	357.07644401452853	551.3531917609944	377.6719433135877	357.07644401452853	375.34990170759556	375.34990170759556	318.9251690828969	318.9251690828969
2.44	577.5233466180362	400.02543434636027	350.7182639797684	577.5233466180362	400.02543434636027	350.7182639797684	392.2867588916415	392.2867588916415	317.7005006490799	317.7005006490799
2.46	606.2767178983486	424.33224963858083	352.72206736932276	606.2767178983486	424.33224963858083	352.72206736932276	399.7181698950735	399.7181698950735	324.2781553382374	324.2781553382374
2.48	636.5949433093047	449.7518012893852	361.0204031253961	636.5949433093047	449.7518012893852	361.0204031253961	412.715457489292	412.715457489292	336.41290760105767	336.41290760105767
2.5	667.3674811655364	475.311816690024	373.6248311196541	667.3674811655364	475.311816690024	373.6248311196541	429.2748183096701	429.2748183096701	352.1075383918942	352.1075383918942
2.52	697.832754570496	500.364845717384	388.8629546922457	697.832754570496	500.364845717384	388.8629546922457	447.8094508200156	447.8094508200156	369.7774408477708	369.7774408477708
2.54	727.3740397737565	524.3797597447119	405.43548400087457	727.3740397737565	524.3797597447119	405.43548400087457	467.1363867494074	467.1363867494074	388.2440362187335	388.2440362187335
2.56	755.5655559797306	547.0032045869157	422.39428864036745	755.5655559797306	547.0032045869157	422.39648338840925	486.42162246601947	486.42162246601947	406.6733208979713	406.6755156460131
2.59	794.741777423129	577.8547533227102	447.1861428504344	794.741777423129	577.8547533227102	447.1861428504344	514.0798153221695	514.0798153221695	433.0805083937448	433.0805083937448
2.61	818.5657485206029	596.207221870427	462.67885699616454	818.5657485206029	596.207221870427	462.67885699616454	531.1768890133972	531.1768890133972	449.3589417143812	449.3589417143812
2.63	840.4780955713795	612.7424405122583	477.05883475838345	840.4780955713795	612.7424405122583	477.05883475838345	546.9680886432034	546.9680886432034	464.35344842907216	464.35344842907216
2.66	869.7450374940818	634.176332864372	496.2387226688297	869.7450374940818	634.176332864372	496.2387226688297	567.9871739648806	567.9871739648806	484.2093182121753	484.2093182121753
2.68	886.8399164372531	646.2189058342046	507.33755470460164	886.8399164372531	646.2189058342046	507.33755470460164	580.1636264404515	580.1636264404515	495.63516743161017	495.63516743161017
2.71	909.1209808595158	661.2156072969228	521.4124627386191	909.1209808595158	661.2156072969228	521.4124627386191	595.6717037975322	595.6717037975322	510.06342962577764	510.06342962577764
2.73	921.795640741213	669.2286260322289	529.1182169976819	921.795640741213	669.2286260322289	529.1182169976819	604.2312143708696	604.2312143708696	517.9294003670657	517.9294003670657
2.76	937.6570722584293	678.3960813139129	538.2000771806197	937.6570722584293	678.3960813139129	538.2000771806197	614.465316352158	614.465316352158	527.1648927881179	527.1648927881179
2.79	950.0003254603798	684.3921282213123	544.4924148240534	950.0003254603798	684.3921282213123	544.4924148240534	621.7694320440787	621.7694320440787	533.5208780748508	533.5208780748508
2.82	959.0756013991922	687.4647730584984	548.1839781097951	959.0756013991922	687.4647730584984	548.1839781097951	626.3520623358345	626.3520623358345	537.2058571164671	537.2058571164671
2.85	965.1396854210034	687.8510483893479	549.4854626501765	965.1396854210034	687.8510483893479	549.4854626501765	628.4326818070112	628.4326818070112	538.4349150214111	538.4349150214111
2.88	968.4427786029119	685.7857921295217	548.6185378726077	968.4427786029119	685.7857921295217	548.6207326206495	628.2395441291155	628.2395441291155	537.4341107380897	537.4363054861315
2.91	969.2394715180271	681.4972578506859	545.8114573487692	969.2394715180271	681.4972578506859	545.8114573487692	626.0030976468261	626.0030976468261	534.4295030402573	534.4295030402573
2.94	967.7580177630298	675.2027254592103	541.2880852291564	967.755823014988	675.2005307111685	541.2858904811146	621.9472064856964	621.9450117376546	529.644956103366	529.644956103366
2.97	964.2398394228221	667.1128905923833	535.2832593295898	964.2398394228221	667.1128905923833	535.285454077617	616.3132927305996	616.3132927305996	523.3131130201509	523.3153077681782
3.01	956.7864810138271	653.9202705971838	525.395927264326	956.7864810138271	653.9202705971838	525.395927264326	606.7595620931097	606.7595620931097	512.8639258805488	512.8639258805488
3.04	949.4187176786218	642.4900318567088	516.8825063499389	949.4187176786218	642.4900318567088	516.8825063499389	598.3712417422066	598.3712417422066	503.8281553565612	503.8281553565612
3.08	937.6395142740948	625.590485339475	504.5326689288049	937.6395142740948	625.590485339475	504.5326689288049	586.0060410847946	586.0060410847946	490.6179774019838	490.6179774019838
3.12	924.1132928511215	607.2467957839544	491.59902900284214	924.1132928511215	607.2467957839544	491.59902900284214	572.8375632930984	572.8375632930984	476.6089117592928	476.6089117592928
3.16	909.353623977222	587.9527810751752	478.7005049956206	909.353623977222	587.9527810751752	478.7005049956206	559.4627793352411	559.4627793352411	462.3825662351883	462.3825662351883
3.2	893.9684524106415	568.298827937193	466.5240525200352	893.979426125894	568.3098016524455	466.53283148724586	546.5642553280195	546.575229043272	448.59297524689464	448.59078049885284
3.24	878.2650426276232	548.5812271808536	455.563489486085	878.2650426276232	548.5812271808536	455.56129473802866	534.6160564740276	534.6160564740276	435.6746985073114	435.67250375925505
3.28	862.8184181658144	529.3815865380457	446.4640713188128	862.8206129138562	529.3837812860875	446.4662660668546	524.285385628842	524.2875803768839	424.270796743338	424.270796743338
3.33	844.5252077403711	506.73399946739664	438.4927527464024	844.5252077403711	506.73399946739664	438.4927527464024	504.15078306908254	504.15078306908254	412.89542665399495	412.89542665399495
3.37	831.1635922707501	490.1878071102983	435.29061789953266	831.1635922707501	490.1878071102983	435.29061789953266	487.5936169717752	487.5936169717752	406.5723625878891	406.5723625878891
3.42	816.5334134564182	471.9670233203069	435.5057030578464	816.5334134564182	471.9670233203069	435.5057030578464	469.3662489626149	469.3662489626149	402.46160277561285	402.46160277561285
3.47	804.5413196665759	456.8671687994647	440.05760690201714	804.5413196665759	456.8671687994647	440.05760690201714	454.26419969374547	454.26419969374547	402.3496707003942	402.3496707003942
3.53	793.8287629865954	443.1500044216664	449.22286743564473	793.8287629865954	443.1500044216664	449.22286743564473	440.5558143080998	440.5558143080998	405.73835898103425	405.73835898103425
3.58	787.898558470537	435.4091342189058	456.76840521246777	787.898558470537	435.4091342189058	456.77059996050957	432.82811256864807	432.82811256864807	408.536660512691	408.5388552607328
3.64	784.0818946711952	430.37877570102864	462.31452912077657	784.0818946711952	430.37877570102864	462.31452912077657	427.82628575034323	427.82628575034323	408.68590327969287	408.68590327969287
3.7	783.4234707579162	429.69620958423184	465.12160961965856	783.4234707579162	429.69620958423184	465.12160961965856	427.1898093174532	427.1898093174532	406.5635835957364	406.5635835957364
3.77	785.9671817164344	433.9298752119357	468.6463721790351	785.9671817164344	433.9298752119357	468.6463721790351	431.49151205958333	431.49151205958333	404.98775574982574	404.98775574982574
3.83	790.4334904618445	441.45785502939543	473.5669933946774	790.4334904618445	441.45785502939543	473.5669933946774	439.10947647187277	439.10947647187277	406.08732364508614	406.08732364508614
3.9	797.7485798690032	454.3629632557713	482.20990431871905	797.7485798690032	454.3629632557713	482.20990431871905	452.11993252935645	452.11993252935645	410.8411441343633	410.8411441343633
3.98	808.1187561290426	473.77329953588196	496.05216923504486	808.1187561290426	473.77329953588196	496.05216923504486	471.6707325842872	471.6707325842872	420.9501456020662	420.9501456020662
4.06	812.271216129142	489.66545750071236	506.31919241200376	812.271216129142	489.66545750071236	506.31919241200376	487.71432803919015	487.71432803919015	435.8305255184241	435.8305255184241
4.14	792.130029325257	483.5596732910635	495.1259862853185	792.130029325257	483.5596732910635	495.1259862853185	481.7599813196284	481.7599813196284	455.0104134288558	455.0104134288558
4.23	775.357778119549	484.6329042347934	491.63195019851264	775.357778119549	484.6329042347934	491.63195019851264	482.9956234936253	482.9956234936253	480.8974460381287	480.8974460381287
4.32	764.8098273929354	493.3240995907836	497.2197742696735	764.8098273929354	493.3240995907836	497.2197742696735	491.83167209557723	491.83167209557723	510.2104776197666	510.2104776197666
4.42	759.0727605547727	509.63325933409214	511.79069493680436	759.0727605547727	509.63325933409214	511.79069493680436	508.28349036176223	508.28349036176223	545.2408233072201	545.2408233072201
4.53	758.1926672889531	532.8339224619704	534.83992057461	758.1926672889531	532.8339224619704	534.83992057461	531.6114487762097	531.6114487762097	584.86916249778	584.86916249778
4.64	761.164353791115	558.9294559854316	562.151343564663	761.164353791115	558.9294559854316	562.151343564663	557.8123301307787	557.8123301307787	623.8873622319516	623.8873622319516
4.76	767.039689631114	588.4027040493238	593.9466331846343	767.039689631114	588.4027040493238	593.9466331846343	587.3689785453898	587.3689785453898	664.2158254737151	664.2158254737151
4.89	774.9890607480629	619.5966332050739	628.2856338130368	774.9890607480629	619.5966332050739	628.2856338130368	618.6375290846336	618.6375290846336	704.0285233749746	704.0285233749746
5.03	784.0336102392466	650.9639473313146	663.2259949056461	784.0336102392466	650.9639473313146	663.2259949056461	650.0684908292023	650.0684908292023	741.556490337025	741.556490337025
5.19	794.1184695034608	683.0555277372187	699.1254601436667	794.1184695034608	683.0555277372187	699.1254601436667	682.219329407264	682.219329407264	777.267207393219	777.267207393219
5.35	803.2354456051544	710.8476001240924	730.0516302380274	803.2354456051544	710.8476001240924	730.0516302380274	710.0596862011298	710.0596862011298	805.502618535058	805.502618535058
5.54	812.42923786334	738.4223926295526	760.233781370247	812.42923786334	738.4223926295526	760.233781370247	737.689347382664	737.689347382664	830.3515361692553	830.3515361692553
5.74	820.2995981007116	761.9654362022993	784.9137035050808	820.2995981007116	761.9654362022993	784.9137035050808	761.2038592308963	761.2038592308963	847.6527212286892	847.6527212286892
5.96	826.8421368212148	782.2009970971121	804.8924790786841	826.8421368212148	782.2009970971121	804.8924790786841	781.4679518252815	781.4679518252815	858.7098531015945	858.7098531015945
6.21	832.1424491235812	799.4890136932372	820.4378671274899	832.1424491235812	799.4890136932372	820.4378671274899	798.7888896170771	798.7888896170771	864.2888982055447	864.2888982055447
6.5	836.092992478545	813.7790068356699	831.7166683529213	836.092992478545	813.7790068356699	831.7144736048795	813.1096092320804	813.1096092320804	865.3357921727875	865.3335974247457
6.82	838.5774452898622	824.4323053933767	838.8210621228063	838.5774452898622	824.4323053933767	838.8210621228063	823.7914394644176	823.7914394644176	863.3978311995161	863.3978311995161
7.19	839.9645249539462	832.3092498499318	843.100817409475	839.9645249539462	832.3092498499318	843.100817409475	831.7013051166432	831.7013051166432	860.0705958141334	860.0705958141334
7.62	839.4070593756915	836.6263158283546	843.9633526909747	839.4070593756915	836.6263158283546	843.9633526909747	836.692158219681	836.692158219681	858.2028667033301	858.2028667033301
8.14	839.5343546872318	838.8254516189045	844.0708952701389	839.5343546872318	838.8254516189045	844.0687005470536	840.076457004252	840.076457004252	856.3109953890089	856.3088006659236
8.76	843.5814668312523	836.0820187383506	843.9918843905616	843.5792720832105	836.0798239903088	843.9896896425198	842.1329342968675	842.1307395488257	854.8844102851435	854.8844102851435
9.55	845.3306796726101	835.098772414407	843.917263056981	845.3306796726101	835.098772414407	843.917263056981	843.2742023799801	843.2742023799801	854.0065117923077	854.0065117923077
10.56	846.0571406753588	834.7212760257971	843.8887313324376	846.0571406753588	834.7212760257971	843.8887313324376	843.770215038021	843.770215038021	853.6048732002091	853.6048732002091
11.96	846.272225808716	834.6290966829401	843.8865365843958	846.272225808716	834.6290966829401	843.8865365843958	843.9304314953188	843.9304314953188	853.4731884424982	853.4731884424982
14.03	846.3051470043865	834.6247072117985	843.8931208285212	846.3029522563447	834.6225124637567	843.8887313324376	843.9633527159313	843.9611579678894	853.4490462140529	853.4468514660111
17.58	846.3029522563447	834.631291430982	843.8931208285212	846.3007575083029	834.6290966829401	843.8909260804794	843.9633527159313	843.9611579678894	853.4446567179693	853.4446567179693
25.83	846.3007575332595	834.6312914559239	843.8909260804794	846.3007575332595	834.6312914559239	843.8909260804794	843.9633527159313	843.9633527159313	853.4424619699275	853.4424619699275
