R	10B1_3A1	10B1_3B1	10B2_3A1	10B2_3B2	10A2_3B1	10A2_3B2
2.46	10700.617270413917	10371.859637916888	10700.617270413917	10371.857443168847	10343.415725885803	10343.413531137761
2.48	10731.376639831826	10425.075651450621	10731.376639831826	10425.071261954537	10400.468155926283	10400.463766430199
2.5	10763.292640519183	10478.418960270923	10763.292640519183	10478.416765522881	10456.901667543163	10456.899472795121
2.52	10795.849507135528	10530.965576201066	10795.849507135528	10531.147740138767	10511.880062356591	10512.062226294292
2.54	10828.465631899075	10582.522361538198	10828.465631899075	10582.708914971983	10565.330913756057	10565.517467189842
2.56	10860.717428762262	10632.514292719716	10860.717428762262	10632.516487467758	10616.79332497732	10616.795519725361
2.59	10907.81229487501	10704.063022118673	10907.81229487501	10704.065216866715	10689.957387661983	10689.959582410025
2.61	10938.088820073186	10749.272601136283	10938.088820073186	10749.272601136283	10735.9526858545	10735.9526858545
2.63	10967.340398784538	10792.423508163134	10967.340398784538	10792.425702911176	10779.718121833823	10779.720316581865
2.66	11009.181042228942	10853.283823060687	11009.181042228942	10853.286017808729	10841.254418604032	10841.256613352074
2.68	11035.414844754225	10891.318776445944	11035.414844754225	10891.320971193985	10879.616389172952	10879.618583920994
2.71	11073.026212116893	10944.670864258427	11073.026212116893	10944.670864258427	10933.321831145586	10933.321831145586
2.73	11096.711914162617	10977.877375770942	11096.711914162617	10977.877375770942	10966.688559140326	10966.688559140326
2.76	11130.137900304588	11024.24139133496	11130.137900304588	11024.243586083001	11013.206206942457	11013.2084016905
2.79	11161.13869180737	11066.71851123718	11161.13869180737	11066.71851123718	11055.746974487978	11055.746974487978
2.82	11189.795494248727	11105.528210082106	11189.795494248727	11105.530404830148	11094.550089088778	11094.55228383682
2.85	11216.202681719544	11140.905325660613	11216.202681719544	11140.907520408655	11129.854778031848	11129.85697277989
2.88	11240.459017831774	11173.069332701984	11240.459017831774	11173.069332701984	11161.884905567465	11161.884905567465
2.91	11262.676434635709	11202.244095256843	11262.676434635709	11202.244095256843	11190.862140948331	11190.862140948331
2.94	11282.96247468554	11228.635919516339	11282.960279937499	11228.635919516339	11216.992790390548	11216.99498513859
2.97	11301.481743959594	11252.47525382512	11301.481743959594	11252.47525382512	11240.50510751568	11240.50510751568
3.01	11323.510412581716	11280.585564453388	11323.510412581716	11280.58775920143	11268.05356306961	11268.055757817652
3.04	11338.256912967365	11299.205792037537	11338.256912967365	11299.205792037537	11286.15144104416	11286.15144104416
3.08	11355.799520136658	11321.131307576565	11355.799520136658	11321.129112828523	11307.216616049744	11307.214421301702
3.12	11371.265897330843	11340.177315981258	11371.265897330843	11340.177315981258	11325.187198737709	11325.187198737709
3.16	11385.00720391213	11356.826661421423	11385.00720391213	11356.826661421423	11340.50872266099	11340.50872266099
3.2	11397.506284100251	11371.63680945037	11397.517257815503	11371.645588417581	11353.70573217723	11353.703537429188
3.24	11408.945301807922	11384.9172193173	11408.945301807922	11384.915024569258	11365.028428338526	11365.026233590484
3.28	11419.833438181478	11397.418494228506	11419.83563292952	11397.416299480465	11375.225219653032	11375.220830156948
3.33	11433.151158740162	11412.026725587391	11433.151158740162	11412.022336091308	11386.429399494984	11386.4250099989
3.37	11443.971257999292	11423.555727914834	11443.971257999292	11423.55133841875	11394.83747260319	11394.833083107107
3.42	11458.116397895777	11438.247359649366	11458.116397895777	11438.242970153282	11405.203259367132	11405.198869871048
3.47	11473.214057718491	11453.588636305038	11473.214057718491	11453.593025776165	11415.880700103415	11415.885089574542
3.53	11492.723157560613	11472.867287802452	11492.723157560613	11472.871677298535	11429.382779347841	11429.387168843925
3.58	11510.0638480848	11489.981919428115	11510.0638480848	11489.986308924199	11441.750174728339	11441.754564224422
3.64	11531.842315629823	11511.31265872209	11531.842315629823	11511.317048218174	11457.684032881007	11457.68842237709
3.7	11554.285791257425	11533.374248514912	11554.285791257425	11533.376443262954	11474.81622249099	11474.818417239032
3.77	11580.712731460604	11558.774047458282	11580.712731460604	11558.778436954366	11495.115431029073	11495.119820525157
3.83	11603.147428145952	11580.414245976543	11603.147428145952	11580.418635472626	11512.934576226951	11512.938965723035
3.9	11628.586732504147	11604.916393669759	11628.586732504147	11604.9185884178	11533.547633485403	11533.549828233445
3.98	11656.242730637226	11631.466239663452	11656.242730637226	11631.468434411494	11556.364216030473	11556.366410778515
4.06	11674.31427166023	11648.446991783348	11674.31427166023	11648.451381254476	11577.958324889769	11577.962714360896
4.14	11665.10072669464	11638.166800093197	11665.10072669464	11638.17118958928	11598.051227236734	11598.055616732818
4.23	11657.484957055363	11629.407567647722	11657.484957055363	11629.409762395764	11618.673063487338	11618.67525823538
4.32	11653.249096679603	11624.109450068441	11653.249096679603	11624.113839564525	11637.100153418534	11637.104542914618
4.42	11651.787395632025	11621.561349588883	11651.787395632025	11621.565739084966	11655.011477959299	11655.015867455382
4.53	11652.948416422543	11621.67328166413	11652.948416422543	11621.655723679796	11671.7025235873	11671.684965602966
4.64	11655.889376502033	11623.668306061518	11655.889376502033	11623.67050080956	11685.404324728806	11685.406519476848
4.76	11660.101094624391	11626.962620251245	11660.101094624391	11626.964814999286	11697.231812540325	11697.234007288367
4.89	11664.93173124519	11630.972421753424	11664.93173124519	11630.974616501466	11706.715311315362	11706.717506063404
5.03	11669.84357346865	11635.146829208985	11669.84357346865	11635.149023957027	11713.477324640364	11713.479519388406
5.19	11674.674210089448	11639.2927049899	11674.674210089448	11639.294899712986	11717.434452239453	11717.436646962538
5.35	11678.534768799698	11642.608966610147	11678.534768799698	11642.611161358189	11718.059954907178	11718.06214965522
5.54	11681.802746062851	11645.448968329642	11681.802746062851	11645.451163077683	11715.56672312865	11715.568917876692
5.74	11684.157708839528	11647.338644895906	11684.157708839528	11647.340839643948	11710.077662619515	11710.079857367557
5.96	11685.481140860342	11648.363591432644	11685.481140860342	11648.365786180686	11702.180965455555	11702.183160203596
6.21	11685.913505875113	11648.517223670759	11685.913505875113	11648.5194184188	11692.368254748813	11692.370449496855
6.5	11685.456998631882	11647.854410286323	11685.456998631882	11647.856605034365	11681.47353410619	11681.475728854231
6.82	11684.317925296826	11646.59023641274	11684.317925296826	11646.592431160781	11671.16700548945	11671.169200237491
7.19	11682.783797638738	11644.96392941178	11682.783797638738	11644.966124159822	11661.933707816439	11661.93590256448
7.62	11680.057922742519	11642.170017351236	11680.057922742519	11642.172212099278	11656.409531363592	11656.411726111633
8.14	11677.9773032464	11640.047697692251	11677.9773032464	11640.049892440293	11652.287797811121	11652.289992559163
8.76	11676.697766136509	11638.74840787494	11676.695571388467	11638.74840787494	11649.640933769522	11649.643128517564
9.55	11676.010810573556	11638.05267331982	11676.010810573556	11638.054868067862	11648.141922055147	11648.144116803189
10.56	11675.74085676411	11637.782719510375	11675.74085676411	11637.784914258416	11647.498861378146	11647.501056126188
11.96	11675.677209120826	11637.716877119048	11675.677209120826	11637.71907186709	11647.30352897715	11647.305723725192
14.03	11675.670624901642	11637.710292899865	11675.6684301536	11637.710292874923	11647.266218285396	11647.268413008496
17.58	11675.668430153615	11637.710292874923	11675.666235405573	11637.710292874923	11647.26182876437	11647.264023512413
25.83	11675.672819649699	11637.708098151837	11675.672819649699	11637.71029289988	11647.259634041286	11647.261828789327
